"entity_id"	"tweet_id"	"topic"
"RL2013D02E060"	"209850315321769986"	"Good customer service"
"RL2013D02E060"	"209851561042640896"	"agreement"
"RL2013D02E060"	"209858657805025281"	"Concert in PNC Arts"
"RL2013D02E060"	"210001918435659777"	"Report highlights"
"RL2013D02E060"	"210060546425372672"	"Jobamastic"
"RL2013D02E060"	"210114787160506369"	"Job"
"RL2013D02E060"	"210446393050013696"	"Jobamastic"
"RL2013D02E060"	"210511408947920899"	"Jobamastic"
"RL2013D02E060"	"210820684316815361"	"Tecnology"
"RL2013D02E060"	"210831325287030785"	"PNC Air Show"
"RL2013D02E060"	"210855023838629891"	"Match in PNC Arena"
"RL2013D02E060"	"210892377584435200"	"PNC Park"
"RL2013D02E060"	"210901806350483457"	"Job"
"RL2013D02E060"	"210903848926191616"	"Concert in PNC Arts"
"RL2013D02E060"	"210915609830096899"	"Official bank sponsor of Butler University Athletics. "
"RL2013D02E060"	"210922928869613568"	"Job"
"RL2013D02E060"	"210939215360442368"	"Jobamastic"
"RL2013D02E060"	"211077757420044289"	"New employee"
"RL2013D02E060"	"211101111304716288"	"Mention foursquare"
"RL2013D02E060"	"211112666620633089"	"Mention foursquare"
"RL2013D02E060"	"211170413798105088"	"Job"
"RL2013D02E060"	"211192199021465601"	"PNC Park"
"RL2013D02E060"	"211224981697335297"	"Results "
"RL2013D02E060"	"211238546084864000"	"PNC Park"
"RL2013D02E060"	"211248050348367872"	"PNC Park"
"RL2013D02E060"	"211266123373613056"	"PNC Park"
"RL2013D02E060"	"211268019446489088"	"Jobamastic"
"RL2013D02E060"	"211295894795067394"	"Stock PNC. Technical Analysis"
"RL2013D02E060"	"211484722365337600"	"PNC Park"
"RL2013D02E060"	"211532529017163776"	"Mention PNC Bank"
"RL2013D02E060"	"211580427989811201"	"PNC Park"
"RL2013D02E060"	"211623963347005440"	"PNC Park"
"RL2013D02E060"	"211796422062907392"	"Jobamastic"
"RL2013D02E060"	"211858472579497985"	"PNC Park"
"RL2013D02E060"	"211933442470977537"	"Concert in PNC Arts"
"RL2013D02E060"	"211965817418559488"	"PNC Park"
"RL2013D02E060"	"212193840738746368"	"Fast-Paced Webinar"
"RL2013D02E060"	"212210395669200897"	"PNC Park"
"RL2013D02E060"	"212229597184524288"	"Jobamastic"
"RL2013D02E060"	"212232923250823168"	"Jobamastic"
"RL2013D02E060"	"212265424233050112"	"No have money"
"RL2013D02E060"	"212289311486394369"	"Mention PNC Bank"
"RL2013D02E060"	"212336266736451584"	"Concert in PNC Arts"
"RL2013D02E060"	"212529857681297408"	"Best baseball stadiums "
"RL2013D02E060"	"212542483874316288"	"New PNC Virtual Wallet"
"RL2013D02E060"	"212587767748763648"	"Concert in PNC Arts"
"RL2013D02E060"	"212593359771013122"	"Concert in PNC Arts"
"RL2013D02E060"	"212596888191504385"	"Concert in PNC Arts"
"RL2013D02E060"	"212608409965563904"	"Concert in PNC Arts"
"RL2013D02E060"	"212613929657044992"	"Concert in PNC Arts"
"RL2013D02E060"	"212626316338528256"	"Match in PNC Arena"
"RL2013D02E060"	"212648880792272897"	"Concert in PNC Arts"
"RL2013D02E060"	"212652785668337664"	"Mention foursquare"
"RL2013D02E060"	"212658132311212033"	"Concert in PNC Arts"
"RL2013D02E060"	"212661107188436992"	"Job"
"RL2013D02E060"	"212672461181960193"	"Investor requests "
"RL2013D02E060"	"212674986144579584"	"Concert in PNC Arts"
"RL2013D02E060"	"212676751942352896"	"Concert in PNC Arts"
"RL2013D02E060"	"212742644454006784"	"Concert in PNC Arts"
"RL2013D02E060"	"212757928481005568"	"Concert in PNC Arts"
"RL2013D02E060"	"212921468609232896"	"other topics"
"RL2013D02E060"	"212970026041475072"	"Concert in PNC Arts"
"RL2013D02E060"	"213042428427517952"	"Best baseball stadiums "
"RL2013D02E060"	"213294031864741888"	"Other topics"
"RL2013D02E060"	"213352345277448194"	"Job"
"RL2013D02E060"	"213391088046702592"	"PNC Park"
"RL2013D02E060"	"213395957646245888"	"PNC Park"
"RL2013D02E060"	"213606318769045504"	"Mention PNC Bank"
"RL2013D02E060"	"213617727242383360"	"Jobamastic"
"RL2013D02E060"	"213631635583799296"	"New PNC Virtual Wallet"
"RL2013D02E060"	"213775440173731840"	"PNC Field"
"RL2013D02E060"	"213831540281589760"	"Events in New Jersey"
"RL2013D02E060"	"213893993501687808"	"Jobamastic"
"RL2013D02E060"	"214464964084252673"	"PNC Park"
"RL2013D02E060"	"214485084156342273"	"Job: Customer Support Associate"
"RL2013D02E060"	"214809215775162368"	"other topics"
"RL2013D02E060"	"214839131686178816"	"High School Baseball Showcase"
"RL2013D02E060"	"215142545527816192"	"Group Chief Executive"
"RL2013D02E060"	"215146433635041283"	"Mention PNC Bank"
"RL2013D02E060"	"215160589423624193"	"Good customer service"
"RL2013D02E060"	"215161809949302785"	"Good customer service"
"RL2013D02E060"	"215176703901831169"	"PNC Park"
"RL2013D02E060"	"215212284186861569"	"PNC Park"
"RL2013D02E060"	"215218726633603073"	"PNC Park"
"RL2013D02E060"	"215228075762397187"	"PNC Park"
"RL2013D02E060"	"215229929644761088"	"PNC Park"
"RL2013D02E060"	"215243934430003200"	"PNC Park"
"RL2013D02E060"	"215246621229846528"	"PNC Park"
"RL2013D02E060"	"215267166679875586"	"PNC Park"
"RL2013D02E060"	"215270392389042176"	"Match in PNC Arena"
"RL2013D02E060"	"215339153519427584"	"Mention foursquare"
"RL2013D02E060"	"215424837064208384"	"PNC Field"
"RL2013D02E060"	"215452332593381377"	"Women´s Wednesday at PNC Bank"
"RL2013D02E060"	"215460402434289664"	"Mention PNC Bank"
"RL2013D02E060"	"215518271267540993"	"Job"
"RL2013D02E060"	"215519584088883201"	"PNC Park"
"RL2013D02E060"	"215534303365435394"	"PNC Park"
"RL2013D02E060"	"215543546151841793"	"Best baseball stadiums "
"RL2013D02E060"	"215551213314383873"	"Vote PNC Park vs Miller Park"
"RL2013D02E060"	"215559593546350592"	"Jobamastic"
"RL2013D02E060"	"215572642013528064"	"Mention PNC Bank"
"RL2013D02E060"	"215573678006607874"	"PNC Park"
"RL2013D02E060"	"215584587416485888"	"PNC Park"
"RL2013D02E060"	"215661821330325505"	"Job"
"RL2013D02E060"	"215689499538227200"	"PNC Park"
"RL2013D02E060"	"215764287199780864"	"Activists protest against PNC Bank"
"RL2013D02E060"	"215780000044040192"	"Activists protest against PNC Bank"
"RL2013D02E060"	"215780122526093313"	"Activists protest against PNC Bank"
"RL2013D02E060"	"215780729852919808"	"Results "
"RL2013D02E060"	"215793829947781121"	"Vote PNC Park vs Miller Park"
"RL2013D02E060"	"215796991156953089"	"Vote PNC Park vs Miller Park"
"RL2013D02E060"	"215819158233952260"	"Vote PNC Park vs Miller Park"
"RL2013D02E060"	"215822228296695808"	"Vote PNC Park vs Miller Park"
"RL2013D02E060"	"215826925904596994"	"Match in PNC Arena"
"RL2013D02E060"	"215855170330963968"	"Activists protest against PNC Bank"
"RL2013D02E060"	"215856407675805696"	"Activists protest against PNC Bank"
"RL2013D02E060"	"215886216573353984"	"Mention foursquare"
"RL2013D02E060"	"215934416495714304"	"Activists protest against PNC Bank"
"RL2013D02E060"	"215981041398202370"	"PNC Park"
"RL2013D02E060"	"215994096857264128"	"PNC Park"
"RL2013D02E060"	"215994953925533696"	"Have a PNC card"
"RL2013D02E060"	"216005334974742530"	"Activists protest against PNC Bank"
"RL2013D02E060"	"216284742549635072"	"PNC Park"
"RL2013D02E060"	"216290887230177280"	"Mention foursquare"
"RL2013D02E060"	"216552011993317376"	"Concert in PNC Arts"
"RL2013D02E060"	"216557074514067456"	"Mention foursquare"
"RL2013D02E060"	"216569619694092289"	"Concert in PNC Arts"
"RL2013D02E060"	"216586704784592896"	"Match in PNC Arena"
"RL2013D02E060"	"216592864514293763"	"Concert in PNC Arts"
"RL2013D02E060"	"216613710217756672"	"PNC Park"
"RL2013D02E060"	"216638899471126529"	"PNC Park"
"RL2013D02E060"	"216641636346761218"	"PNC Park"
"RL2013D02E060"	"216668824647376896"	"Match in PNC Arena"
"RL2013D02E060"	"216720941789618177"	"Results "
"RL2013D02E060"	"216742328533123072"	"Match in PNC Arena"
"RL2013D02E060"	"216814814503239680"	"PNC Park"
"RL2013D02E060"	"216841595151069184"	"Concert in PNC Arts"
"RL2013D02E060"	"216870212807573505"	"PNC Park"
"RL2013D02E060"	"216905285648912386"	"Concert in PNC Arts"
"RL2013D02E060"	"216940767640436737"	"Match in PNC Arena"
"RL2013D02E060"	"216945089598062592"	"Match in PNC Arena"
"RL2013D02E060"	"216951586583351296"	"PNC Park"
"RL2013D02E060"	"216971442397523971"	"other topics"
"RL2013D02E060"	"216976899207995392"	"PNC Park"
"RL2013D02E060"	"216980721867309058"	"PNC Park"
"RL2013D02E060"	"216986852299771906"	"Match in PNC Arena"
"RL2013D02E060"	"217002681569509376"	"PNC Park"
"RL2013D02E060"	"217039485479829507"	"Concert in PNC Arts"
"RL2013D02E060"	"217223700435574785"	"Concert in PNC Arts"
"RL2013D02E060"	"217280898155028481"	"Mention foursquare"
"RL2013D02E060"	"217294328333221889"	"other topics"
"RL2013D02E060"	"217313383047905280"	"PNC Park"
"RL2013D02E060"	"217381980898209792"	"Good customer service"
"RL2013D02E060"	"217466827452854272"	"Jobamastic"
"RL2013D02E060"	"217488927232229377"	"Jobamastic"
"RL2013D02E060"	"217638575821438976"	"PNC Park"
"RL2013D02E060"	"217692954972782593"	"Jobamastic"
"RL2013D02E060"	"217746176500449280"	"Resolve Overdraft Lawsuit"
"RL2013D02E060"	"217760378417987585"	"PNC Park"
"RL2013D02E060"	"217774722937663490"	"Mention foursquare"
"RL2013D02E060"	"217800702452445184"	"PNC Park"
"RL2013D02E060"	"217969548362661890"	"Concert in PNC Arts"
"RL2013D02E060"	"217996677120929792"	"Resolve Overdraft Lawsuit"
"RL2013D02E060"	"218004784685395969"	"PNC Park"
"RL2013D02E060"	"218007066382581760"	"Mention PNC Bank"
"RL2013D02E060"	"218049714069848065"	"Jobamastic"
"RL2013D02E060"	"218067749568651265"	"other topics"
"RL2013D02E060"	"218081933903671298"	"other topics"
"RL2013D02E060"	"218290848826277889"	"Concert in PNC Arts"
"RL2013D02E063"	"208334229640200192"	"England's League Cup sponsorship"
"RL2013D02E063"	"208334795846070273"	"England's League Cup sponsorship"
"RL2013D02E063"	"208335013970849793"	"England's League Cup sponsorship"
"RL2013D02E063"	"208335601139847170"	"England's League Cup sponsorship"
"RL2013D02E063"	"208335764780625921"	"England's League Cup sponsorship"
"RL2013D02E063"	"208335986709630977"	"England's League Cup sponsorship"
"RL2013D02E063"	"208336402260307968"	"England's League Cup sponsorship"
"RL2013D02E063"	"208337018831376384"	"England's League Cup sponsorship"
"RL2013D02E063"	"208337568289398786"	"England's League Cup sponsorship"
"RL2013D02E063"	"208337840898191360"	"England's League Cup sponsorship"
"RL2013D02E063"	"208337852302495744"	"Facetious comments about England's League Cup sponsorship"
"RL2013D02E063"	"208338377794265088"	"England's League Cup sponsorship"
"RL2013D02E063"	"208338599660355585"	"England's League Cup sponsorship"
"RL2013D02E063"	"208339472511803393"	"England's League Cup sponsorship"
"RL2013D02E063"	"208339610902859776"	"Capital One soccer cup"
"RL2013D02E063"	"208339866784759808"	"Facetious comments about England's League Cup sponsorship"
"RL2013D02E063"	"208340440460701696"	"England's League Cup sponsorship"
"RL2013D02E063"	"208341882680516608"	"Facetious comments about England's League Cup sponsorship"
"RL2013D02E063"	"208342144321200129"	"Facetious comments about England's League Cup sponsorship"
"RL2013D02E063"	"208348263752015872"	"England's League Cup sponsorship"
"RL2013D02E063"	"208349238407593988"	"Facetious comments about England's League Cup sponsorship"
"RL2013D02E063"	"208369396740136960"	"Facetious comments about England's League Cup sponsorship"
"RL2013D02E063"	"208371909212119041"	"England's League Cup sponsorship"
"RL2013D02E063"	"208418427327614976"	"England's League Cup sponsorship"
"RL2013D02E063"	"208439553516769282"	"England's League Cup sponsorship"
"RL2013D02E063"	"208441830281449473"	"England's League Cup sponsorship"
"RL2013D02E063"	"208443698588041217"	"England's League Cup sponsorship"
"RL2013D02E063"	"208446011998343168"	"England's League Cup sponsorship"
"RL2013D02E063"	"208446276260478977"	"England's League Cup sponsorship"
"RL2013D02E063"	"208450843844935680"	"England's League Cup sponsorship"
"RL2013D02E063"	"208455973487132672"	"England's League Cup sponsorship"
"RL2013D02E063"	"208464567746035712"	"England's League Cup sponsorship"
"RL2013D02E063"	"208465087768428544"	"England's League Cup sponsorship"
"RL2013D02E063"	"208465838964080642"	"England's League Cup sponsorship"
"RL2013D02E063"	"208466748662493185"	"England's League Cup sponsorship"
"RL2013D02E063"	"208467634767933440"	"England's League Cup sponsorship"
"RL2013D02E063"	"208470790058938368"	"Facetious comments about England's League Cup sponsorship"
"RL2013D02E063"	"208471383364206592"	"Capital One image card"
"RL2013D02E063"	"208484054348201984"	"England's League Cup sponsorship"
"RL2013D02E063"	"208487984432025600"	"England's League Cup sponsorship"
"RL2013D02E063"	"208488886182223872"	"England's League Cup sponsorship"
"RL2013D02E063"	"208491365028466688"	"England's League Cup sponsorship"
"RL2013D02E063"	"208498327564730368"	"England's League Cup sponsorship"
"RL2013D02E063"	"208519477728522240"	"England's League Cup sponsorship"
"RL2013D02E063"	"208520642973282304"	"England's League Cup sponsorship"
"RL2013D02E063"	"208523485012701184"	"Facetious comments about England's League Cup sponsorship"
"RL2013D02E063"	"208523594043629568"	"England's League Cup sponsorship"
"RL2013D02E063"	"208526554559557632"	"Facetious comments about England's League Cup sponsorship"
"RL2013D02E063"	"208539062632579072"	"England's League Cup sponsorship"
"RL2013D02E063"	"208549036716867584"	"England's League Cup sponsorship"
"RL2013D02E063"	"208563439956799488"	"England's League Cup sponsorship"
"RL2013D02E063"	"208565553575641088"	"England's League Cup sponsorship"
"RL2013D02E063"	"208567349039734785"	"Chief marketing officer statement"
"RL2013D02E063"	"208570637374070784"	"England's League Cup sponsorship"
"RL2013D02E063"	"208575905415708674"	"England's League Cup sponsorship"
"RL2013D02E063"	"208576148693725184"	"Chief marketing officer statement"
"RL2013D02E063"	"208621468144246784"	"England's League Cup sponsorship"
"RL2013D02E063"	"208671526759837697"	"Academic All-America awards"
"RL2013D02E063"	"208675409473183744"	"Academic All-America awards"
"RL2013D02E063"	"208678200287571969"	"Facetious comments about England's League Cup sponsorship"
"RL2013D02E063"	"208731528652533760"	"Facetious comments about England's League Cup sponsorship"
"RL2013D02E063"	"208844009291005952"	"Neutral joke referring to Capital One"
"RL2013D02E063"	"208849965450133505"	"New mobile banking and deals app"
"RL2013D02E063"	"209003380474003458"	"Positive comment about Capital One"
"RL2013D02E063"	"209036284788871168"	"Question about Capital one credit cards"
"RL2013D02E063"	"209039166279917571"	"Academic All-America awards"
"RL2013D02E063"	"209408470573785089"	"Capital One soccer cup"
"RL2013D02E063"	"209456159818645504"	"NCAA Capital One Cup"
"RL2013D02E063"	"209653447300091905"	"Negative comment about Capital One"
"RL2013D02E063"	"209738386330750977"	"England's League Cup sponsorship"
"RL2013D02E063"	"209949351236206592"	"Scarce importance of Capital One soccer cup"
"RL2013D02E063"	"210116583178240001"	"England's League Cup sponsorship"
"RL2013D02E063"	"210197096425463809"	"Mortgage fraud"
"RL2013D02E063"	"210231581766451200"	"Job offers"
"RL2013D02E063"	"210298292175781888"	"England's League Cup sponsorship"
"RL2013D02E063"	"210304436835336193"	"Capital One soccer cup"
"RL2013D02E063"	"210355884163989504"	"Job offers"
"RL2013D02E063"	"210389866389831680"	"Negative comment about Capital One"
"RL2013D02E063"	"210426711089758208"	"Academic All-America awards"
"RL2013D02E063"	"210608901035532288"	"Alec Baldwin and Capital One"
"RL2013D02E063"	"210622797062471681"	"Alec Baldwin and Capital One"
"RL2013D02E063"	"210725595250823168"	"Alec Baldwin and Capital One"
"RL2013D02E063"	"210755554929422336"	"NCAA Capital One Cup"
"RL2013D02E063"	"210777554326519809"	"Academic All-America awards"
"RL2013D02E063"	"210801638007508992"	"Academic All-America awards"
"RL2013D02E063"	"210810555089420288"	"Women's Economic Independence"
"RL2013D02E063"	"210847716610289664"	"Capital One soccer cup"
"RL2013D02E063"	"210881610814459904"	"Capital One Bowl"
"RL2013D02E063"	"210883624063606785"	"Job offers"
"RL2013D02E063"	"211090037725597697"	"Capital One Bowl"
"RL2013D02E063"	"211149261906264065"	"Estimated value boost after new acquisitions"
"RL2013D02E063"	"211166123033509888"	"Delta SkyMiles World MasterCard"
"RL2013D02E063"	"211494688019062787"	"Credit card complaints"
"RL2013D02E063"	"211515458225045504"	"Customer service"
"RL2013D02E063"	"211814780510543872"	"Facetious comments about England's League Cup sponsorship"
"RL2013D02E063"	"211826897850601472"	"Reference to Capital One credit cards"
"RL2013D02E063"	"212105135420223489"	"Capital One soccer cup"
"RL2013D02E063"	"212225482589077504"	"Managing vice president statement"
"RL2013D02E063"	"212295561007726593"	"Negative comment about Capital One"
"RL2013D02E063"	"212580903707348992"	"Capital One Arena Nottingham"
"RL2013D02E063"	"212789297684819971"	"Capital One soccer cup"
"RL2013D02E063"	"212840476607397888"	"Capital One soccer cup"
"RL2013D02E063"	"212927684555190273"	"England's League Cup sponsorship"
"RL2013D02E063"	"212945594237460481"	"Capital One soccer cup"
"RL2013D02E063"	"213074478870179841"	"NCAA Capital One Cup"
"RL2013D02E063"	"213118168888123394"	"New job at Capital One"
"RL2013D02E063"	"213184589861109761"	"Capital One soccer cup"
"RL2013D02E063"	"213186607703003136"	"Capital One soccer cup"
"RL2013D02E063"	"213186657678131200"	"Capital One soccer cup"
"RL2013D02E063"	"213186761868849152"	"Capital One soccer cup"
"RL2013D02E063"	"213186947139633153"	"Capital One soccer cup"
"RL2013D02E063"	"213186953443688448"	"Capital One soccer cup"
"RL2013D02E063"	"213187083064455169"	"Capital One soccer cup"
"RL2013D02E063"	"213187154367623170"	"Capital One soccer cup"
"RL2013D02E063"	"213187345552392193"	"Capital One soccer cup"
"RL2013D02E063"	"213187467162025985"	"Capital One soccer cup"
"RL2013D02E063"	"213188876443979776"	"Capital One soccer cup"
"RL2013D02E063"	"213188887105908736"	"Capital One soccer cup"
"RL2013D02E063"	"213189102957379584"	"Capital One soccer cup"
"RL2013D02E063"	"213191925820432385"	"Capital One soccer cup"
"RL2013D02E063"	"213193406317465601"	"Capital One soccer cup"
"RL2013D02E063"	"213193604594806784"	"Capital One soccer cup"
"RL2013D02E063"	"213193817363451904"	"Capital One soccer cup"
"RL2013D02E063"	"213194225649598465"	"Capital One soccer cup"
"RL2013D02E063"	"213198363980603392"	"Capital One soccer cup"
"RL2013D02E063"	"213199907463495680"	"Capital One soccer cup"
"RL2013D02E063"	"213201673261293569"	"Capital One soccer cup"
"RL2013D02E063"	"213202126267097089"	"England's League Cup sponsorship"
"RL2013D02E063"	"213208338010357760"	"Capital One soccer cup"
"RL2013D02E063"	"213208480616681473"	"Capital One soccer cup"
"RL2013D02E063"	"213210205691985921"	"Capital One soccer cup"
"RL2013D02E063"	"213230035161726976"	"Capital One soccer cup"
"RL2013D02E063"	"213231515746844672"	"Capital One soccer cup"
"RL2013D02E063"	"213251023437967360"	"Capital One venture card"
"RL2013D02E063"	"213252631785766914"	"Capital One soccer cup"
"RL2013D02E063"	"213264299823611904"	"Capital One soccer cup"
"RL2013D02E063"	"213269990089043968"	"Capital One soccer cup"
"RL2013D02E063"	"213275841147318273"	"NCAA Capital One Cup"
"RL2013D02E063"	"213284753133146115"	"Capital One soccer cup"
"RL2013D02E063"	"213304798609543168"	"Capital One soccer cup"
"RL2013D02E063"	"213310452497788929"	"Capital One soccer cup"
"RL2013D02E063"	"213314038699008000"	"Capital One restaurant"
"RL2013D02E063"	"213325543674871810"	"Capital One soccer cup"
"RL2013D02E063"	"213354454995582976"	"Capital One soccer cup"
"RL2013D02E063"	"213625646092521473"	"Capital One soccer cup"
"RL2013D02E063"	"213756411912531969"	"NCAA Capital One Cup"
"RL2013D02E063"	"214060603835293697"	"Cash advance"
"RL2013D02E063"	"214186240021508098"	"Auto loan "
"RL2013D02E063"	"214194385334706176"	"Capital One commercial"
"RL2013D02E063"	"214734167106269184"	"Capital One soccer cup"
"RL2013D02E063"	"214876509201104896"	"Capital One soccer cup"
"RL2013D02E063"	"215059401835421697"	"Customer service"
"RL2013D02E063"	"215112505884811264"	"Credit card complaints"
"RL2013D02E063"	"215193237852405761"	"NCAA Capital One Cup"
"RL2013D02E063"	"215200317837557760"	"Alec Baldwin and Capital One"
"RL2013D02E063"	"215489413126430722"	"Business Credit Card"
"RL2013D02E063"	"215554265014476800"	"Capital One Field at Byrd Stadium"
"RL2013D02E063"	"215720860324073473"	"Advice about debts"
"RL2013D02E063"	"215816898724626432"	"Capital One soccer cup"
"RL2013D02E063"	"215868167724085248"	"Academic All-America awards"
"RL2013D02E063"	"216092085604982785"	"Classic credit card"
"RL2013D02E063"	"216138424275566594"	"Job offers"
"RL2013D02E063"	"216384077547307010"	"NCAA Capital One Cup"
"RL2013D02E063"	"216561094053998594"	"Reference to a Capital One location"
"RL2013D02E063"	"216592810021896192"	"Capital One points"
"RL2013D02E063"	"216673097363894272"	"Academic All-America awards"
"RL2013D02E063"	"216726004327133184"	"Capital One Arena Nottingham"
"RL2013D02E063"	"217697686143504384"	"Negative comment about Capital One"
"RL2013D02E063"	"217715679716052992"	"Capital One Gay Pride exhibit"
"RL2013D02E063"	"217860093776117760"	"Credit card complaints"
"RL2013D02E063"	"217986103272157184"	"Capital One soccer cup"
"RL2013D02E063"	"218019326354132992"	"Capital One venture card"
"RL2013D02E063"	"218032735535632385"	"NCAA Capital One Cup"
"RL2013D02E063"	"218037512852078592"	"NCAA Capital One Cup"
"RL2013D02E063"	"218059801366757376"	"Job offers"
"RL2013D02E063"	"218520101077524480"	"Question about Capital one credit cards"
"RL2013D02E063"	"218531975173115904"	"Capital One commercial"
"RL2013D02E063"	"218544952316137472"	"Capital One commercial"
"RL2013D02E063"	"218785457905995776"	"New data center in Chesterfield County, Virginia"
"RL2013D02E063"	"219899225989857280"	"England's League Cup sponsorship"
"RL2013D02E063"	"220203262702403585"	"Job offers"
"RL2013D02E063"	"220499388957597698"	"Negative comment about Capital One"
"RL2013D02E063"	"220846547305365504"	"Finally signing up for a Capital One card"
"RL2013D02E063"	"220865685880963073"	"Capital One soccer cup"
"RL2013D02E063"	"220890642014941185"	"Secured term loan for Ciena Healthcare"
"RL2013D02E063"	"220891543786110976"	"Capital One survey on non-profitable organizations"
"RL2013D02E063"	"220920455110987776"	"England's League Cup sponsorship"
"RL2013D02E063"	"221094044795813888"	"Capital One soccer cup"
"RL2013D02E063"	"221333275304673281"	"Question about Capital one credit cards"
"RL2013D02E063"	"221662758846996481"	"Unemployment bill"
"RL2013D02E063"	"222019114024181760"	"Alec Baldwin and Capital One"
"RL2013D02E063"	"223000125251923968"	"Capital One commercial"
"RL2013D02E063"	"223101304464084992"	"Anonymous hacks Capital One website"
"RL2013D02E063"	"223200174774824960"	"Capital One commercial"
"RL2013D02E063"	"223238164603617281"	"Capital One commercial"
"RL2013D02E063"	"223243877228871681"	"NCAA Capital One Cup"
"RL2013D02E063"	"223244338619101187"	"NCAA Capital One Cup"
"RL2013D02E063"	"223248264479244290"	"NCAA Capital One Cup"
"RL2013D02E063"	"223347300376915968"	"Cash advance"
"RL2013D02E063"	"223445983986581504"	"Capital One commercial"
"RL2013D02E063"	"223520361583620097"	"Mortgage rates"
"RL2013D02E063"	"223559507001868290"	"Job offers"
"RL2013D02E063"	"223584010109075457"	"Capital One commercial"
"RL2013D02E063"	"223680516870778880"	"Cash advance"
"RL2013D02E063"	"223881449198194690"	"Business Credit Card"
"RL2013D02E063"	"224417258955481089"	"Job offers"
"RL2013D02E063"	"224614525461213188"	"Capital One Cash MasterCard"
"RL2013D02E063"	"224896525594136577"	"Academic All-America awards"
"RL2013D02E063"	"225593424814948352"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225603837698904065"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225612894983823360"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225616800522579969"	"Credit card complaints"
"RL2013D02E063"	"225632218800857091"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225634534039879680"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225636446638325760"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225641711525822464"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225641723106299904"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225641760834068482"	"Credit card complaints"
"RL2013D02E063"	"225643736347066368"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225643764415332353"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225645464387727360"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225649230545551360"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225662312919465984"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225670378566070272"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225670525366726657"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225672106644475904"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225688540724465664"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225691027145650176"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225695179502411776"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225708592882384896"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225717844850130944"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225732349399277568"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225734438183645185"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225738380842000384"	"Auto loan "
"RL2013D02E063"	"225752744747757571"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225770831345762305"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225782068674691072"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225802490774433792"	"Second quarter 2012 financial results"
"RL2013D02E063"	"225814750699864065"	"Second quarter 2012 financial results"
"RL2013D02E063"	"225834946294595585"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225875165450498048"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225975354798530562"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"225977641029730306"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"226029914304937984"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"226039122110853120"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"226072616530747393"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"226080006877634560"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"226275486626619392"	"Negative comment about Capital One"
"RL2013D02E063"	"226508685722124288"	"Capital One commercial"
"RL2013D02E063"	"226595272950689792"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"226607725835059200"	"Capital One soccer cup"
"RL2013D02E063"	"226746364351098880"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"226783681069604864"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"226827440251609090"	"Capital One phone number"
"RL2013D02E063"	"226913570292658176"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"227178268602810369"	"Reference to a Capital One location"
"RL2013D02E063"	"227181821195079680"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"227401454640574464"	"Capital One Bowl"
"RL2013D02E063"	"227420249694294016"	"Capital One Bowl"
"RL2013D02E063"	"227504738655150080"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"227508787697836032"	"Capital One Bowl"
"RL2013D02E063"	"227510839152877569"	"Capital One soccer cup"
"RL2013D02E063"	"227560287845371904"	"Fine for deceptive marketing tactics"
"RL2013D02E063"	"227562601092108289"	"Fine for deceptive marketing tactics"
